,Model,Fold,Calibration Column,Tradeoff,MACE Genres,MACE Pop,LTC,MRMC Genres,MRMC Pop,AGGDIV,Prec@10,MAP@10,MRR,GAPBB,GAPN,GAPD
0,itemknn,2,genre,0.0,0.2359764508487544,0.3604073481656943,0.0021524312689560707,0.5848451753748928,0.7069867759596866,0.002148017965241164,0.0002632964718272775,0.00010938819094427309,0.00037154057691182496,-0.9976042531002662,-0.9705723764028137,-0.9940718289642517
1,itemknn,2,genre,0.2,0.20757837844878751,0.3638404489204764,0.007044320516583505,0.2481161611598406,0.6837290636201245,0.007029876977152899,0.0013164823591363876,0.0005247749442062237,0.0016796120765315077,-0.9944571922057129,-0.9321043242049523,-0.9871292962577142
2,itemknn,2,genre,0.4,0.20757835494017396,0.3638404489204764,0.007044320516583505,0.2481161683512741,0.6837290636201245,0.007029876977152899,0.0013164823591363876,0.0005247749442062237,0.0016796120765315077,-0.9944571922057129,-0.9321084797685472,-0.9871292962577142
3,itemknn,2,genre,0.6,0.20757838785223293,0.3638402646129461,0.007044320516583505,0.24811616434135936,0.6837333017037516,0.007029876977152899,0.0013164823591363876,0.0005203866696757691,0.001668641390205371,-0.9944571455286506,-0.9321084797685472,-0.9871292962577142
4,itemknn,2,genre,0.8,0.20757835494017396,0.3638402646129461,0.007044320516583505,0.2481161683512741,0.6837333017037516,0.007029876977152899,0.0013164823591363876,0.0005247749442062237,0.0016796120765315077,-0.9944572855598375,-0.9321084797685472,-0.9871293704530599
5,itemknn,2,genre,1.0,0.20757829511336454,0.36384221300683767,0.007044320516583505,0.24811617815978992,0.6837391483314774,0.007029876977152899,0.0013164823591363876,0.0005247749442062237,0.0016796120765315077,-0.9944572388827752,-0.9321126353321421,-0.9871293704530599
6,slopeOne,2,genre,0.0,0.2293373086551122,0.37858782034403543,0.07690049897270326,0.598499702426996,0.5843596104786279,0.07693809802772895,0.0,0.0002681287979471234,0.0005803493066526243,-0.9956370016324687,-0.9073620985610001,-0.9873143394502643
7,slopeOne,2,genre,0.2,0.18306783595999654,0.3632343799368053,0.1485177575579689,0.21326355502870467,0.5114316606079913,0.14889669986330795,0.004476040021063717,0.0018261856699850383,0.0057338030876735455,-0.9822164126792786,-0.764730689293722,-0.9578163103122842
8,slopeOne,2,genre,0.4,0.18308689349003457,0.3632429041600807,0.14802856863320615,0.213166067917319,0.5114246051524827,0.14840851396211677,0.004476040021063717,0.001832109840601152,0.005744773773999682,-0.9822162259710294,-0.7634777868698638,-0.957815457065807
9,slopeOne,2,genre,0.6,0.18308262877867665,0.3632505924170579,0.1479307308482536,0.21314311765214164,0.5114699090412619,0.14831087678187854,0.004476040021063717,0.001832109840601152,0.005744773773999682,-0.9822149656903473,-0.7630123637472366,-0.9578185732703327
10,slopeOne,2,genre,0.8,0.1830745423098971,0.36326121204142164,0.14783289306330105,0.21313863058720212,0.5114205851623213,0.14821323960164032,0.004476040021063717,0.001832109840601152,0.005744773773999682,-0.9822161792939671,-0.7630933972373368,-0.9578155683588258
11,slopeOne,2,genre,1.0,0.183074181773251,0.3632831512199368,0.14744154192349085,0.21313666864349418,0.5114242459124237,0.14782269088068736,0.004476040021063717,0.001832109840601152,0.005744773773999682,-0.9822137987637897,-0.7630954750191343,-0.957817942609893
