,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,userknn,3,genre,0.0,0.19896778859777034,0.37294730559943534,0.1298307406320321,0.5715939461234454,0.5214820640149546,0.13102909587971098,0.00039494470774091627,0.0007895185018012819,0.0017727584275767524,-0.9936375896687448,-0.6181701946474794,-0.9773950152728755
1,userknn,3,genre,0.1,0.18360274742144073,0.3464654269791114,0.1955777321201448,0.19202903719085587,0.45888677528185834,0.19693419254051944,0.006450763559768299,0.003220126298720296,0.009715274120882338,-0.9807986435889051,-0.4393687598503123,-0.9408028723367865
2,userknn,3,genre,0.2,0.18378434130288201,0.3461740279971915,0.1944036787007142,0.1853523978321999,0.45649864134110263,0.19566490919742238,0.00631911532385466,0.0031910748765014165,0.009625157768917647,-0.9807317086815635,-0.4443595917277706,-0.9407028199129077
3,userknn,3,genre,0.3,0.18373182518170905,0.346147145427418,0.19450151648566677,0.1826380013709409,0.4553617333709503,0.19586018355789886,0.00631911532385466,0.0031892829977348144,0.009616903633491316,-0.9807252672469657,-0.4512287383501177,-0.9405514614073736
4,userknn,3,genre,0.4,0.1835982587033901,0.34609935492364413,0.19371881420604636,0.18170174135937725,0.45490357464841874,0.19507908611599298,0.00631911532385466,0.0031901449802318677,0.009619829149844952,-0.9807076699944777,-0.44920290109761074,-0.9403045021987116
5,userknn,3,genre,0.5,0.18361400794577354,0.34609543619448874,0.19450151648566677,0.18139413945623564,0.45473075972908217,0.19586018355789886,0.00631911532385466,0.0031789757767245914,0.009597940018556137,-0.9806868987017532,-0.45076539300928764,-0.940305318347516
6,userknn,3,genre,0.6,0.18353077663302822,0.3458591122520627,0.19489286762547695,0.18124544551493954,0.4547865684422922,0.19625073227885179,0.00631911532385466,0.0031880083084664438,0.009610739152603295,-0.98068825233656,-0.4590619757264779,-0.9403145185704014
7,userknn,3,genre,0.7,0.18342815876588137,0.34577087502194154,0.19469719205557187,0.1811631593488915,0.4548624909351543,0.1957625463776606,0.00631911532385466,0.00318932479082558,0.00962390397619466,-0.9806833512450182,-0.47054587572094575,-0.9403021650453174
8,userknn,3,genre,0.8,0.1832869244023792,0.3455602817272248,0.19489286762547695,0.18112166399921878,0.4547561443331687,0.19595782073813708,0.00631911532385466,0.0031845708267509206,0.009620612770296818,-0.9806759762691744,-0.46587086667669897,-0.9400485653532018
9,userknn,3,genre,0.9,0.1830187802844876,0.3455491859750748,0.19469719205557187,0.18110982020533006,0.454668720427093,0.19586018355789886,0.00631911532385466,0.003182925223802,0.009621709838929432,-0.9806701416363865,-0.47082222070000557,-0.9400291632702621
10,userknn,3,genre,1.0,0.18281789354290862,0.34547047788309654,0.19381665199099893,0.18110056227359483,0.45459844252147946,0.19498144893575473,0.00631911532385466,0.0031738926920601485,0.009586969332230001,-0.980663560170602,-0.4767937655858573,-0.939991509132243
11,itemknn,3,genre,0.0,0.2359764508487544,0.3604073481656943,0.0021524312689560707,0.5848451753748928,0.7069867759596866,0.002148017965241164,0.0002632964718272775,0.00010938819094427309,0.00037154057691182496,-0.9976042531002662,-0.9705723764028137,-0.9940718289642517
12,itemknn,3,genre,0.1,0.20757837844878751,0.3638419497103659,0.007044320516583505,0.2481161611598406,0.683729257277459,0.007029876977152899,0.0013164823591363876,0.0005247749442062237,0.0016796120765315077,-0.9944572388827752,-0.9321043242049523,-0.9871292962577142
13,itemknn,3,genre,0.2,0.20757837844878751,0.3638404489204764,0.007044320516583505,0.2481161611598406,0.6837290636201245,0.007029876977152899,0.0013164823591363876,0.0005247749442062237,0.0016796120765315077,-0.9944571922057129,-0.9321043242049523,-0.9871292962577142
14,itemknn,3,genre,0.3,0.20757837844878751,0.36384039626118203,0.007044320516583505,0.2481161611598406,0.6837333044286379,0.007029876977152899,0.0013164823591363876,0.0005203866696757691,0.001668641390205371,-0.9944570988515883,-0.9321043242049523,-0.9871292962577142
